uid,cid
3458, "PHARM221"
874, "PLAN480"
3858, "OPTOM375"
2246, "THPERF244"
4858, "FINE201"
3487, "CS136L"
989, "SDS358R"
1874, "MEDVL230"
3707, "NE496"
427, "BLKST421"
131, "SOC462"
4784, "PMATH370"
1983, "ECE457A"
3354, "PACS490"
4222, "AFM205"
2799, "ME201"
113, "SDS357R"
4563, "SPAN345"
3395, "BUS121W"
1576, "RS211"
990, "ECON207"
2712, "INNOV201"
2512, "GBDA311"
1930, "PACS332"
3165, "PHARM372"
4926, "PHIL407"
1658, "INTEG230"
2890, "CHEM497"
284, "ERS373"
3913, "ANTH241"
792, "SE498"
970, "BME564"
2506, "CS447"
2287, "ME596"
1108, "SMF112"
4308, "GENE21T"
3937, "ECE462"
599, "STAT444"
735, "PHIL382"
2871, "AMATH231"
1112, "AMATH382"
3695, "SMF216"
4046, "LS235"
3967, "ECE462"
4554, "SDS495R"
2297, "SDS445R"
4107, "ANTH347"
606, "CIVE123"
3963, "ME362"
1407, "BME121"
4927, "ANTH290"
3107, "CHE572"
2057, "MTE100B"
2501, "ECE320"
58, "ENGL425"
1977, "PSYCH499B"
1080, "MSE240"
2547, "SMF496"
3545, "LAT341"
4512, "INTEG221"
762, "PMATH348"
77, "CS383"
3884, "AE199"
4808, "PLAN300"
1996, "CHEM464"
2864, "ENVE223"
4897, "NE455A"
4387, "ITALST349"
3828, "PHYS461"
4935, "KIN360"
655, "SI242R"
2625, "PD5"
296, "ME200B"
4316, "SE463"
2865, "SOC461"
2693, "SOC436"
4664, "BME355"
2816, "BIOL308"
1463, "SCI396"
636, "GEOG215"
3718, "PMATH330"
1382, "ITALST265"
1931, "RS218"
4103, "SWREN414R"
1509, "NE320L"
4370, "LS326"
195, "LS222"
2338, "BME281L"
1167, "GBDA305"
4784, "PSCI283"
1821, "EASIA301R"
362, "GEOG281"
3313, "CLAS325"
2753, "CHE450"
2855, "SMF101"
3276, "EARTH490"
3365, "REC401"
1300, "SOC342"
130, "ECE203"
2141, "AFM123"
2970, "HIST239"
2048, "ENGL324"
4989, "SOC431"
4437, "ENGL463"
352, "PHYS122"
3929, "CLAS352"
1862, "HRTS490"
3859, "FR363"
77, "MNS322"
418, "PHYS434"
476, "ENGL203"
4794, "ME555"
1217, "ENVE383"
2449, "NE461"
4272, "ENGL410"
4332, "SCI207"
938, "COMM421"
4657, "BUS452W"
830, "GSJ304"
3853, "PLAN490"
1997, "AE325"
2435, "HIST216"
299, "ENGL308"
3628, "LS373"
3188, "PHARM367"
3159, "SOCWK300R"
2201, "ME219"
172, "REC425"
862, "GENE101"
2088, "SWREN411R"
2988, "PSYCH398R"
3903, "HRM305"
1030, "MSE302"
296, "ME559"
1394, "STAT469"
1283, "HIST254"
4354, "MTE460"
878, "KIN432"
4972, "INDEV402"
4920, "ENGL309C"
2284, "CHE302"
562, "EASIA377R"
2659, "SYDE182"
2249, "SOC223R"
536, "MATH138"
667, "NE491"
4858, "ANTH371"
1194, "ITALST112"
233, "PSYCH398R"
1107, "SWREN423R"
1294, "FINE306"
4295, "BASE42"
697, "KIN359"
3462, "AFM112"
2820, "CI155"
1026, "RS498"
4246, "SFM309"
3130, "GBDA302"
408, "PHARM474"
1700, "ECE484"
4161, "HIST255"
4196, "STAT330"
2815, "MUSIC370"
1125, "PSCI281"
4308, "STAT467"
550, "KIN121L"
4887, "GENE21L"
3155, "GSJ202"
2733, "HIST235"
3995, "PSCI423"
623, "FINE362"
1331, "HIST202"
719, "PACS330"
929, "LS344"
3443, "PD13"
2145, "OPTOM342A"
4492, "COMMST434"
42, "ECON120W"
3845, "FINE205"
2238, "MUSIC392"
4857, "CIVE401"
924, "GSJ202"
2896, "MATH239"
3604, "CHEM479"
2897, "ANTH499B"
4303, "INDEV100"
2590, "GEOG481"
3017, "EARTH458L"
4221, "PSYCH319"
387, "ECON488"
1519, "EARTH440"
4961, "HIST391"
2313, "PHYS395"
2006, "FINE232"
545, "PACS310"
3682, "AE105"
4800, "SOC204R"
1810, "PHYS375"
4591, "REC401"
4739, "THPERF221"
4888, "ANTH251"
1611, "CS350"
638, "LS235"
865, "PSCI348"
3571, "FR192A"
3774, "REES120"
3253, "GSJ430"
1572, "NE481"
2830, "PHYS370L"
4238, "COOP10"
2746, "CHE202"
3659, "PMATH499"
200, "ECE423"
3880, "SWREN300R"
4724, "ENGL460A"
2138, "REC480"
1723, "ENGL101A"
762, "MSE211"
1225, "OPTOM104"
3689, "PSCI250"
3610, "PSYCH353"
2132, "GEOG351"
1903, "SWREN251R"
3415, "PMATH352"
1955, "FR250"
810, "KIN464"
1855, "FINE220"
1921, "OPTOM108"
1029, "MSE435"
278, "GEOG318"
2814, "GENE502"
3210, "ENGL346R"
3178, "CS330"
2896, "GENE315"
3193, "HIST237"
3923, "MSE311"
1926, "FINE212"
4124, "PHYS476"
579, "GEOG415"
1312, "ENVE277"
3073, "GEOG336"
1764, "STAT450"
4573, "PD8"
3368, "ENGL318"
3077, "ITALST261"
1656, "GER202"
4324, "ENVS401"
1870, "RS398"
2312, "LAT202"
903, "OPTOM458"
3180, "REES230"
4699, "AFM478"
125, "ME250"
2347, "PSYCH481"
4308, "SOC225"
3262, "STAT440"
3838, "COMMST225"
2469, "OPTOM346"
4588, "AMATH453"
553, "MSE332"
3053, "RUSS102"
814, "PMATH450"
4396, "OPTOM152L"
4115, "SPAN400"
2275, "PD6"
2774, "NE380L"
411, "STAT337"
4800, "SDS420R"
5000, "COMMST204"
841, "HLTH341"
1639, "PLAN433"
438, "GSJ207"
1015, "ECON422"
585, "GERON245"
3192, "SYDE112"
3860, "REC420"
3293, "CHINA101R"
4314, "COMMST435"
1187, "SOCWK390A"
2758, "PLAN205"
4172, "PHYS125"
4505, "OPTOM255"
1418, "OPTOM460"
4762, "ERS102"
2259, "AE121"
1179, "MSE411"
1790, "CS241E"
2367, "SYDE202"
459, "SOC260"
3687, "MATH118"
2111, "GEOG270"
4733, "PSCI491"
1020, "BLKST303"
2508, "PSCI284"
1424, "AMATH331"
843, "SOC490R"
1370, "RS242R"
1748, "BME121"
3479, "ANTH371"
26, "PSCI224"
1840, "PHIL328"
3049, "BME261"
3344, "CO331"
536, "GEOG359"
835, "ENGL350A"
1097, "PLAN409"
1782, "MEDVL205"
4104, "ENVE330"
2250, "EARTH355"
1100, "ME354"
1867, "HIST278"
4377, "ECE190"
1775, "ARCH510"
788, "ECE416"
2605, "PHARM352"
3598, "ACTSC423"
1395, "HIST327"
3556, "MSE334"
367, "COGSCI300"
3994, "MTE100"
2517, "ANTH201"
1086, "REC218"
333, "FINE201"
710, "PSYCH356"
903, "ECE458"
1340, "EASIA301R"
2661, "EARTH221"
1505, "SCBUS423"
182, "BME461"
385, "EARTH358"
4099, "MTE484"
1830, "HIST316"
45, "ENVS469"
324, "HIST105"
562, "RS495"
2979, "BIOL490C"
3602, "ENGL408B"
3601, "GER201"
287, "EARTH123"
1410, "SOCWK326R"
619, "CS490"
701, "ENVS476A"
4255, "HLTH284"
3077, "GER200"
69, "CIVE115"
4246, "ME547"
1061, "LS202"
3341, "STAT202"
2455, "ENVE375"
4037, "CS475"
4776, "CHEM233L"
3942, "MNS101"
922, "EMLS110R"
4373, "CHEM313L"
3021, "FR424"
1120, "SDS357R"
2823, "GEOG420"
4818, "PLAN349"
4027, "ECON306"
718, "ME540"
3966, "KIN342"
3971, "KIN121L"
1759, "SYDE292"
2467, "SMF400"
204, "PHIL224"
2444, "DAC303"
1495, "MNS410"
3498, "ARCH246"
1120, "SWREN423R"
2610, "RS318"
4367, "HIST203"
2041, "STAT438"
416, "MEDVL304"
4616, "GER298"
3328, "THPERF490"
367, "BET470"
4285, "THPERF220"
4508, "ITALST394"
3004, "DAC303"
3491, "ECON382"
4542, "NE496"
3534, "HIST372"
1212, "MTHEL99"
3815, "AFM207"
1488, "CHE200"
3466, "PHIL402"
1876, "DAC203"
3542, "APPLS391"
2017, "OPTOM458"
2420, "AFM241"
1948, "STAT331"
197, "PHARM221"
1980, "THPERF491"
1001, "PSYCH391"
2653, "FR343"
489, "SDS323R"
4779, "GER364"
254, "ECE204"
1307, "PHARM290"
3865, "AE101"
3907, "CHE480"
1624, "SPAN201A"
1171, "PHYS225"
3583, "INTEG420A"
4881, "LS235"
787, "CHEM237L"
3411, "HEALTH490"
1388, "AFM208"
98, "MTHEL300"
3243, "ARBUS202"
434, "SOC355J"
4061, "OPTOM150"
4899, "AE303"
3688, "HLTH459"
954, "REC120"
1213, "BIOL266"
2527, "HLTH420"
1756, "ENVE153"
4483, "CHE425"
2541, "MUSIC371"
2573, "PSCI254"
4089, "SE202"
1589, "AFM401"
1535, "PACS335"
1829, "COOP12"
3115, "FR452"
1008, "STAT341"
2729, "ECON231"
4324, "ACTSC423"
4967, "BIOL348L"
53, "PHARM230"
3108, "PHYS364"
473, "CLAS361"
1432, "ENGL101B"
3368, "AE123"
2481, "HEALTH150"
2181, "PSCI428"
3997, "ENGL208N"
274, "ENGL345"
4764, "SOC207R"
1246, "LS237"
2817, "SOC499A"
1689, "SDS326R"
692, "GEOG391"
3272, "GER307"
3241, "PHARM460"
157, "PDARCH3"
3131, "AMATH442"
1970, "ANTH355"
4073, "PMATH464"
643, "MATH212"
155, "LAT101"
3430, "PLAN103"
2149, "FINE205"
334, "RS325"
2104, "VCULT100"
4050, "ENGL372"
3905, "PLAN107"
344, "ECON412"
2512, "GEOG310"
1938, "GEOE399"
4039, "STAT321"
149, "STAT467"
2258, "ENGL129R"
2079, "CHE299"
3622, "KIN432"
1860, "ANTH345"
364, "PLAN468"
4839, "THPERF368"
2952, "PD22"
1116, "ARCH485"
3096, "ENGL375"
671, "PSCI100"
4826, "MSE332"
4176, "BIOL312"
4541, "MUSIC111"
3898, "DAC246"
2952, "ENVE224"
4796, "STAT334"
3140, "ENGL208G"
3053, "BUS127W"
4545, "EARTH281"
494, "CLAS311"
1772, "ENVE375"
1347, "PSYCH499A"
2756, "SCBUS122"
3111, "MEDVL252"
2829, "KIN343"
150, "CDNST211"
2884, "ECON212"
2538, "VCULT101"
1743, "GSJ334"
4791, "ME400B"
4738, "CMW202"
2662, "RS358"
4709, "AMATH451"
2686, "SWREN431R"
866, "KIN140L"
2685, "ERS342"
3501, "ENBUS203"
1563, "PACS329"
3202, "KIN255L"
71, "KIN346"
1514, "ENVS401"
156, "FR491"
2884, "STAT454"
3986, "PMATH370"
2290, "ME598"
2378, "KIN308"
4085, "PHYS380"
1537, "PSYCH398"
841, "EARTH270"
2480, "ENGL104"
2749, "SMF208"
2452, "OPTOM245L"
989, "ECON467"
654, "SCI238"
1622, "SDS388R"
2678, "ECE380"
110, "ENGL200C"
2105, "PSCI479"
4925, "SI131R"
3716, "CIVE353"
3622, "HEALTH100"
2832, "LS410"
643, "RS491"
305, "STAT332"
996, "CO255"
4441, "MNS211"
3246, "CI400"
2798, "MUSIC254"
1986, "CLAS100"
891, "CS343"
4344, "PHIL219J"
924, "EARTH438"
4928, "PHIL291"
1491, "AFM205"
3022, "REC230"
1764, "COOP1"
2900, "EARTH390"
4612, "ECON140W"
3463, "BIOL431"
3606, "FINE210"
3343, "ECON393"
2674, "ENGL210C"
4545, "SOC346"
389, "PACS321"
1210, "CHE482"
2321, "GER331"
629, "ERS372"
1085, "MTE460"
1204, "KIN307"
606, "SFM301"
1783, "SPAN201B"
1832, "THPERF102"
4487, "GENE415"
1651, "ARCH463"
3682, "RS228"
162, "MATH207"
1447, "ENGL303"
676, "GEOG392"
3407, "MSE435"
462, "BIOL266"
780, "AMATH475"
4374, "MSE454"
766, "GENE21L"
2000, "EASIA205R"
2620, "BIOL490A"
909, "SDS449R"
3662, "PHIL384"
4108, "MATH128"
1632, "GEOG203"
2072, "RS383"
2409, "PACS301"
3490, "GER431"
1403, "THPERF200"
2444, "ECON474"
3796, "GEOG436"
3088, "SDS358R"
3190, "SOCWK326R"
922, "REC357"
1347, "LAT381"
1216, "THPERF221"
2151, "AFM132"
1247, "GSJ347"
3402, "PLAN348"
2522, "CLAS327"
435, "SMF310"
1194, "HIST231R"
2582, "PHIL224"
1108, "CDNST211"
4515, "SWREN250R"
4583, "PDPHRM3"
1595, "ECON436"
4584, "BIOL447"
589, "PHIL455"
2671, "GERON310"
1122, "LS228"
2401, "PHIL441"
343, "RS364"
846, "JAPAN301R"
1290, "CHE390"
1567, "MTE598"
384, "HIST304"
1495, "INNOV200"
3025, "CLAS221"
4311, "COMM433"
1877, "PHARM401"
2926, "ENVE401"
3740, "PHYS256"
2300, "PHYS242L"
3165, "ENGL232"
3529, "EARTH456"
249, "HIST200"
3853, "GERON245"
4934, "KIN320"
2180, "GEOG487"
4408, "PHARM391"
3442, "PACS315"
1945, "PHIL324"
1956, "PHYS10"
1028, "GEOG471"
2950, "GENE21E"
1357, "SMF306"
16, "THPERF306"
924, "AFM416"
3854, "PHARM370"
157, "PLAN419"
3190, "RS101"
4472, "FINE343"
3555, "MGMT244"
1015, "KIN255"
2486, "BME361"
2973, "SDS354R"
696, "ANTH204"
3482, "STAT454"
3748, "CS370"
4149, "PSCI324"
1506, "OPTOM458"
796, "BLKST202"
324, "FINE246"
2513, "SFM329"
4772, "SOC224R"
509, "CHE499"
971, "MUSIC361"
570, "HIST271"
3395, "PHYS233"
1254, "SMF365"
4638, "SI390R"
2686, "PHIL101"
2365, "ANTH292"
4315, "SWREN422R"
4090, "CS146"
3970, "PHYS435"
2777, "HLTH358"
185, "ECON322"
1006, "MUSIC332"
4389, "BIOL477L"
3844, "ECE451"
2022, "SOCWK390A"
1110, "NE225"
709, "ARCH120"
4139, "ANTH241"
1968, "SCI250"
732, "PHIL258"
3053, "SPAN387"
162, "EASIA363R"
1011, "COMMST227"
2094, "MENN390"
471, "COOP2"
4590, "SOCWK421R"
4809, "ECE250"
1070, "AMATH382"
1519, "CS343"
4879, "PHYS263"
3409, "PACS399"
988, "BIOL449"
332, "GEOG181"
3421, "KOREA102R"
4928, "RS208"
319, "SOCWK450R"
1603, "GEOG314"
3963, "FINE150"
297, "MATH227"
2402, "ACTSC291"
4509, "ECON231"
4744, "HLTH475"
4087, "THPERF282"
2062, "GENE21Q"
1031, "PLAN417"
124, "CHE313"
1344, "SOC452"
2173, "GER180"
3191, "CHINA401R"
4224, "ITALST296"
2635, "GEOG490B"
2217, "BME400"
3148, "PHARM352"
4063, "ECON412"
2655, "MATH212"
1716, "ENGL210E"
1638, "GER331"
3490, "GENE23K"
4526, "PLAN471"
1491, "GEOG225"
2766, "PLAN416"
2746, "SYDE300"
2897, "EARTH358"
611, "ITALST394"
4513, "REC252"
879, "ANTH303"
1403, "HIST258"
3928, "CMW390"
4587, "CHEM265L"
254, "ENGL460B"
3713, "ARTS130"
1635, "EASIA336R"
4209, "PHARM130"
4834, "PHARM401"
3716, "ENVS195"
4981, "SOC207"
2912, "LS366"
4674, "ENVS274"
2202, "ACTSC423"
3697, "ITAL202"
1416, "PHIL458"
2659, "GEOE401"
4396, "HIST277"
1149, "FINE377"
4707, "THPERF301"
3582, "BET460"
2355, "HLTH452"
2619, "PHYS364"
3863, "SYDE554"
1408, "CS346"
4934, "CHEM433"
2925, "INDEV401"
866, "STAT206"
2920, "INDG226"
4649, "FR251"
4442, "ENGL209"
910, "MUSIC140"
4647, "INTEG230"
762, "JAPAN302R"
4829, "LS496"
3396, "THPERF301"
2814, "MATH199"
2242, "PSCI380"
4006, "SI121R"
1818, "VCULT401"
3681, "AE265"
1300, "MUSIC240"
3722, "THPERF278"
3181, "BET580"
1599, "SYDE263"
411, "JAPAN101R"
2245, "KIN312"
3724, "RS221"
3984, "AFM462"
1842, "PSYCH319"
3097, "PHIL324"
3406, "PDPHRM3"
1918, "SOC419"
4170, "CHEM220"
3647, "SOCWK300R"
4333, "SFM301"
4633, "PSYCH485"
1635, "SOCWK398R"
580, "HEALTH105"
1981, "SFM101"
4862, "SPAN201A"
2502, "SDS421R"
4572, "FINE216"
635, "PSCI367"
3849, "HUMSC201"
4, "PHYS467"
4680, "DAC203"
419, "GENE21R"
3556, "GSJ211"
4729, "MTHEL298"
3955, "SOC253"
1717, "SOC312"
1807, "ECE464"
3550, "STAT444"
937, "OPTOM258"
4652, "HIST302"
4640, "MTE460"
3551, "MSE442"
3555, "STAT371"
4069, "ECON211"
477, "ENGL412"
2728, "FINE473"
156, "STAT374"
1957, "PLAN211"
2530, "EASIA203R"
1587, "THPERF244"
3741, "PLAN133"
887, "MUSIC492"
1984, "HRTS390"
185, "ENVE279"
4986, "PSCI259"
4452, "STAT330"
2029, "ENGL326"
4297, "COMMST491"
2312, "ARABIC410R"
2447, "GEOG320"
1618, "HIST101"
4554, "COMMST229"
616, "MTE321"
4241, "MENN397"
4047, "BIOL335L"
1842, "REC206"
780, "FR486"
3974, "PSYCH461"
1135, "ARCH342"
2724, "HIST359"
4966, "MSE300B"
1370, "CHE161"
2817, "CIVE204"
990, "HIST101"
4338, "MSE245"
2520, "INDEV212"
3846, "PSCI348"
3836, "SE499"
4692, "NE352"
2753, "ARCH293"
3569, "FINE102"
1142, "HLTH475"
3491, "COMMST220"
3379, "GBDA101"
1788, "EARTH358"
120, "KIN428"
454, "REC450"
537, "BUS231W"
731, "CHEM224L"
1756, "SYDE577"
3417, "PHIL100J"
4930, "SYDE586"
2057, "CI329"
4883, "PSCI432"
4080, "CMW363"
4106, "ARCH428"
3433, "COMM421"
124, "SI315R"
1005, "KIN427"
1239, "PMATH340"
4662, "NE318"
4187, "AFM476"
2369, "PSCI369"
3984, "BME356"
1245, "BIOL476"
3198, "COOP9"
2992, "HHUM306"
3172, "EARTH436A"
45, "PLAN353"
1087, "FR303"
3980, "ECE150"
3349, "PHIL100J"
717, "PHARM110"
1795, "KIN232"
3000, "ECE307"
1860, "ITALST311"
647, "INDEV212"
4100, "GEOG403"
1253, "BME281L"
2194, "CIVE224"
1420, "CLAS331"
3006, "PLAN487"
2730, "PSCI253"
381, "RS236"
1422, "HIST230"
2728, "FINE253"
1414, "PSCI359"
4841, "GENE22B"
4734, "MEDVL391"
3877, "DAC303"
141, "CLAS341"
1404, "SOCWK120R"
2496, "FINE253"
2073, "EARTH122L"
2667, "PSYCH380"
1587, "MEDVL304"
2209, "COOP3"
2369, "CS476"
1057, "ECON408"
1146, "PLAN348"
1403, "PSYCH353"
2268, "CS251"
37, "GEOG484"
830, "GEOG490A"
2336, "PHYS260B"
3271, "BIOL484"
1784, "CHEM262"
4657, "SDS451R"
3472, "CO255"
1116, "RS121"
1076, "GEOG453"
4444, "AE497"
3644, "PACS332"
2406, "CS251E"
2826, "BIOL470"
1958, "GER272"
209, "AVIA408"
2769, "ERS404"
2402, "FR403"
84, "SOC312"
2664, "ENBUS306"
4447, "HIST101"
1592, "BME582"
2409, "AE353"
2507, "PLAN381"
1445, "ME561"
2312, "CHEM335L"
4264, "PHYS125"
488, "SOCWK398R"
2258, "MATH217"
3066, "ENGL346"
1692, "MATH249"
2969, "ME322"
3250, "ITAL251"
227, "HRTS301"
3841, "HUMSC301"
86, "PSCI315"
3598, "ARABIC410R"
3627, "EMLS103R"
2152, "FINE327"
4636, "CHEM363"
170, "PACS331"
1341, "SYDE192L"
2325, "PSCI462"
1348, "SYDE543"
276, "ASL102R"
944, "PSYCH480"
1816, "BME582"
1875, "PSCI244"
3147, "PACS202"
4072, "LS387"
328, "LS431"
3045, "AE301"
3395, "PSYCH444R"
1532, "MUSIC322"
1262, "PSYCH444R"
1292, "GERON401B"
3130, "ENGL190"
311, "ARCH392"
4966, "PSCI389"
4769, "GEOG457"
1316, "MATH118"
2945, "BIOL280"
3075, "CMW363"
2705, "GENE22C"
2054, "BIOL498B"
2625, "NE455B"
119, "COMMST193"
3966, "SOC207R"
498, "GEOG309"
2304, "ANTH311"
297, "ERS222"
1555, "ARCH126"
2957, "CIVE265"
3761, "GEOG462"
3254, "CS145"
713, "MUSIC426"
1525, "BLKST203"
4471, "PHIL100J"
1818, "ERS375"
2987, "ECON474"
2680, "CS490"
2428, "ENVE382"
2875, "BME356"
150, "HUMSC389"
2002, "STAT441"
4974, "PLAN442"
4111, "GEOG371"
2897, "PLAN262"
1845, "ITALST265"
2222, "HLTH204"
721, "PACS301"
751, "SDS240R"
2904, "FINE246"
4580, "LAT421"
4003, "GEOG453"
708, "PLAN483"
4641, "AE204"
692, "SYDE263"
4844, "NE491"
3055, "HUMSC490"
2739, "FINE220"
3330, "FINE246"
528, "AMATH442"
3814, "SOC260"
4984, "AFM212"
2966, "CLAS210"
55, "KIN100L"
65, "GER304"
3903, "PHIL220J"
593, "MUSIC140"
2382, "ENGL407"
1159, "SMF307"
2805, "GSJ309"
185, "FR152"
1880, "SYDE553"
615, "CO456"
280, "SOC305"
4093, "ECON451"
4533, "ECE499"
3481, "AVIA374"
178, "ENVS474"
735, "PMATH334"
3318, "GRK451"
2674, "CHEM262"
539, "CS490"
4136, "PHIL110A"
805, "GENE22A"
3379, "SCI230"
197, "STAT468"
2812, "PSCI303"
965, "PD8"
4417, "MATH249"
3984, "GENE21Q"
4464, "AVIA102"
1403, "SOC375R"
2402, "ENGL192"
3901, "SOC404"
3341, "ENGL233"
4555, "RS420R"
3007, "CS447"
3104, "SYDE522"
1798, "GEOG356"
4211, "HHUM372"
4794, "HRTS101"
2899, "ENGL373"
3669, "GEOG474"
2136, "ANTH350"
4647, "COMMST432"
1316, "DAC307"
1996, "REC203"
761, "SPAN201B"
1733, "ENVE279"
2230, "EARTH439"
2883, "ECON406"
695, "GER383"
3219, "PHYS380"
4669, "PSCI259"
2451, "SMF366"
605, "HLTH449"
1623, "FINE213"
2716, "ENGL275"
3196, "ENGL108D"
1302, "ENBUS402B"
3315, "COMMST201"
2776, "INDG102"
1068, "AFM442"
3287, "ME380"
2269, "CS240"
2001, "FINE271"
3612, "ENGL262"
1398, "PHYS124"
425, "CHE201"
4726, "LS228"
2336, "PACS202"
1933, "GEOG307"
472, "LS344"
2361, "GER101"
2849, "PSCI375"
1627, "ENGL471"
1942, "HHUM372"
2714, "JAPAN302R"
3718, "MUSIC327"
3522, "ECON436"
4526, "SDS435R"
3783, "OPTOM342B"
2263, "MTE203"
4509, "SOC202"
2930, "GEOG319"
1905, "ENVE495"
1031, "OPTOM375L"
2959, "RS219"
3996, "AVIA408"
3284, "THPERF246"
2569, "PSYCH450R"
2587, "GSJ350"
1865, "RS201"
2913, "SCBUS423"
3377, "ENBUS375"
414, "ANTH222"
371, "BME462"
4654, "PHARM220"
1777, "PSYCH350"
3625, "CS484"
4982, "BIOL414"
1978, "REC313"
4302, "SMF207"
433, "HIST258"
2014, "SDS250R"
887, "SMF490"
3900, "AFM476"
3186, "GSJ327"
68, "SDS240R"
4884, "APPLS491"
3307, "SYDE534"
4566, "CHE231"
1181, "EARTH122"
2227, "APPLS491"
4472, "CIVE354"
2053, "PHYS256L"
2889, "SPAN102"
2259, "PSYCH455"
2937, "PHARM224"
1717, "ERS328"
2490, "ECE358"
2831, "ECE101D"
2455, "FINE242"
927, "AMATH343"
3139, "AFM423"
3548, "CHEM495"
2622, "ACTSC432"
4658, "PHYS234"
2760, "ECE101B"
3189, "GERON245"
804, "GENE21K"
4340, "CS479"
4124, "MSE311"
4662, "CIVE306"
1562, "FINE220"
4338, "GENE22D"
3501, "LS350"
3119, "ECON422"
2123, "RS318"
3027, "PHARM425"
3097, "PSCI150"
1601, "ENGL407"
2767, "SOCWK390A"
4936, "EASIA220R"
4644, "ARCH246"
3417, "CO255"
2589, "COMMST202"
4020, "NE487"
1114, "AE115"
2336, "PLAN211"
1117, "STAT468"
4924, "CHEM481"
4860, "PLAN240"
1199, "JS234"
2582, "GER490"
3410, "GENE21I"
2461, "BIOL303"
4470, "HLTH218"
3427, "NE496"
1356, "SOC355J"
335, "GER250"
2782, "STAT444"
3099, "ARTS140"
3374, "MSE261"
236, "HIST351"
1230, "AMATH250"
563, "GEOG452"
1163, "OPTOM460"
2172, "ARCH120"
3205, "MTHEL298"
763, "SWREN424R"
2237, "PSYCH465"
811, "KIN471"
2934, "MATH116"
1156, "PHIL356"
3029, "AVIA270"
3952, "OPTOM412"
164, "GBDA205"
3747, "PMATH367"
583, "THPERF248"
4191, "BIOL476"
168, "AE224"
4117, "ANTH303"
2447, "REC371"
1, "LAT201"
1555, "MTE321"
240, "STAT435"
2724, "ITALST292"
3040, "PSYCH336"
3777, "PMATH367"
4738, "CS106"
1413, "CHE201"
3817, "PSCI254"
2052, "ANTH389"
2850, "BIOL462"
3655, "AMATH495"
1404, "CDNST201"
4784, "SI375R"
3505, "CHEM302"
1576, "CHEM340"
4705, "AMATH242"
3506, "PSYCH291"
2165, "COMMST326"
2722, "PHIL404"
3951, "LS222"
2608, "MTE201"
4831, "GSJ302"
3153, "PLAN205"
1226, "RS240"
3716, "HHUM312"
3183, "GRK291"
1422, "ME362"
1330, "MSE240"
1945, "MSE400A"
1880, "SDS205R"
4807, "SYDE263"
4110, "ECON100"
4811, "ARTS450"
2073, "CIVE205"
1736, "PSCI497"
4664, "ENGL291"
3407, "MNS322"
2152, "MATH239"
2038, "FINE472"
361, "GERON220"
2579, "OPTOM375L"
194, "BUS362W"
3102, "PSCI455"
1882, "PSYCH256"
2842, "ANTH290"
1043, "PHIL371"
1301, "CHE425"
4818, "FINE246"
2300, "PHYS444"
3242, "ENGL210F"
3811, "CO446"
1539, "THPERF343"
3062, "GER363"
206, "SPAN329"
341, "CO452"
4200, "PHARM401"
1175, "COMMST440"
3421, "LAT490"
4184, "PSCI494"
279, "PSYCH461"
263, "HIST278"
3873, "COMM431"
1555, "PHIL482"
4528, "PHARM473"
905, "MSE245"
3005, "CS456"
1644, "PACS391"
3451, "FINE406"
2202, "REC252"
4245, "INTEG230"
2594, "AE280"
1791, "ME559"
2361, "EARTH437"
3168, "NE318"
903, "GER299"
2316, "ARTS301"
1820, "BUS445W"
4558, "PHARM363"
1699, "RS320"
2682, "SPAN210"
676, "PSYCH315"
520, "THPERF326"
3310, "BUS311W"
3300, "KIN308"
1100, "MATBUS371"
4463, "ME572"
1746, "CS330"
3689, "OPTOM103"
2448, "ME547"
235, "ITALST349"
1194, "ARCH225"
1208, "SMF308"
2681, "SMF305"
1064, "LS403"
1820, "ECON322"
1749, "FR255"
573, "HIST450"
1512, "PLAN487"
2581, "SYDE599"
2258, "CS338"
90, "INDEV401"
4500, "SE350"
4759, "SYDE401"
899, "RS275"
4222, "EASIA202R"
4074, "MTE460"
232, "BET340"
426, "ITALST311"
4261, "PHARM469"
3868, "SDS350R"
3892, "OPTOM412"
1429, "MATH117"
3012, "ITALST242"
205, "ECE313"
1413, "PHIL382"
881, "ANTH377"
2344, "PSYCH393"
3619, "LS461"
2855, "PMATH348"
4941, "PHYS263"
2789, "HIST260"
1279, "ENGL411"
3959, "CHEM120"
1154, "EARTH260"
3627, "CHE572"
319, "PLAN261"
3446, "ECE198"
4184, "BET100"
388, "PHARM401"
2270, "RS310"
848, "PSYCH398"
1405, "ME531"
4687, "RS307"
3578, "LAT201"
2614, "HLTH101"
2808, "ANTH389"
4428, "EARTH435"
785, "MATH227"
1413, "PSYCH356"
677, "SOC451"
569, "PMATH467"
4387, "ECON412"
1875, "GER250"
2786, "SOC101R"
2849, "HIST269"
530, "KIN407"
3686, "PMATH446"
3992, "AFM323"
3840, "COMMST440"
4946, "COMMST301"
2622, "OPTOM255L"
4133, "PMATH399"
2949, "LS201"
2266, "AVIA100"
963, "ENGL305A"
3800, "GEOG368"
1668, "ARABIC102R"
4388, "PSYCH499C"
3241, "HIST236"
1652, "GEOE299"
441, "ARCH510"
2860, "HIST357"
4313, "RS237"
4618, "SMF250"
1067, "EASIA303R"
3998, "BIOL490A"
2024, "INTEG410"
1540, "ME269"
3796, "PSYCH461"
1682, "MUSIC426"
2883, "ME559"
