uid1,uid2
2383, 2213
351, 1715
1715, 351
1521, 2240
2240, 1521
1691, 1870
1870, 1691
2515, 4791
4791, 2515
1891, 3621
3621, 1891
781, 2588
2588, 781
596, 4528
4528, 596
2941, 3852
3852, 2941
2414, 3554
3554, 2414
1359, 2420
2420, 1359
2497, 4720
4720, 2497
1353, 4103
4103, 1353
4393, 4972
4972, 4393
3817, 4812
4812, 3817
2368, 3559
3559, 2368
186, 469
469, 186
1753, 1943
1943, 1753
555, 4473
4473, 555
1214, 1665
1665, 1214
3238, 3792
3792, 3238
3070, 3427
3427, 3070
240, 4088
4088, 240
4870, 4937
4937, 4870
1174, 1485
1485, 1174
293, 3914
3914, 293
1278, 3528
3528, 1278
1928, 4576
4576, 1928
1933, 4920
4920, 1933
3192, 3797
3797, 3192
1173, 4643
4643, 1173
3561, 4603
4603, 3561
663, 2851
2851, 663
3959, 4649
4649, 3959
3723, 4372
4372, 3723
2922, 4094
4094, 2922
3441, 4659
4659, 3441
519, 1759
1759, 519
3972, 4295
4295, 3972
847, 3318
3318, 847
287, 1409
1409, 287
3222, 3982
3982, 3222
1298, 2436
2436, 1298
201, 3328
3328, 201
132, 1471
1471, 132
1475, 4957
4957, 1475
150, 1296
1296, 150
373, 779
779, 373
412, 4679
4679, 412
3010, 4449
4449, 3010
933, 3627
3627, 933
1022, 4608
4608, 1022
1627, 4947
4947, 1627
2702, 3515
3515, 2702
2301, 2417
2417, 2301
2173, 4891
4891, 2173
536, 4341
4341, 536
4278, 4728
4728, 4278
48, 4752
4752, 48
201, 1584
1584, 201
1192, 2925
2925, 1192
27, 1431
1431, 27
2715, 3346
3346, 2715
4067, 4666
4666, 4067
2823, 2879
2879, 2823
249, 1251
1251, 249
834, 4156
4156, 834
1453, 1919
1919, 1453
99, 4690
4690, 99
2805, 3239
3239, 2805
263, 368
368, 263
2806, 4403
4403, 2806
696, 3633
3633, 696
2134, 2253
2253, 2134
1137, 2063
2063, 1137
1327, 1406
1406, 1327
324, 2714
2714, 324
1898, 2161
2161, 1898
2242, 2725
2725, 2242
430, 1420
1420, 430
2716, 3547
3547, 2716
874, 3531
3531, 874
1598, 3562
3562, 1598
1259, 1652
1652, 1259
749, 1550
1550, 749
993, 4162
4162, 993
310, 4886
4886, 310
1010, 3577
3577, 1010
561, 2253
2253, 561
1736, 4435
4435, 1736
3246, 3897
3897, 3246
157, 857
857, 157
1819, 3157
3157, 1819
496, 3706
3706, 496
224, 3772
3772, 224
1536, 3219
3219, 1536
2011, 4266
4266, 2011
1245, 3043
3043, 1245
1011, 2058
2058, 1011
1481, 2007
2007, 1481
675, 3829
3829, 675
810, 1021
1021, 810
4476, 4796
4796, 4476
3490, 4765
4765, 3490
1822, 2650
2650, 1822
473, 3321
3321, 473
2360, 3265
3265, 2360
1954, 2577
2577, 1954
2451, 3383
3383, 2451
1679, 4035
4035, 1679
794, 4810
4810, 794
460, 3244
3244, 460
64, 4964
4964, 64
781, 3824
3824, 781
782, 1982
1982, 782
438, 3835
3835, 438
2895, 3400
3400, 2895
1069, 4641
4641, 1069
2977, 3964
3964, 2977
542, 3434
3434, 542
237, 2798
2798, 237
1414, 3363
3363, 1414
1799, 3928
3928, 1799
1849, 3291
3291, 1849
2367, 3631
3631, 2367
2558, 4919
4919, 2558
1405, 2496
2496, 1405
2962, 3282
3282, 2962
4171, 4294
4294, 4171
1612, 2008
2008, 1612
2055, 3517
3517, 2055
2650, 4858
4858, 2650
2660, 3102
3102, 2660
1391, 2948
2948, 1391
3418, 3683
3683, 3418
997, 1331
1331, 997
2610, 4678
4678, 2610
235, 1947
1947, 235
190, 484
484, 190
1038, 2271
2271, 1038
3118, 4330
4330, 3118
1521, 4899
4899, 1521
3797, 4618
4618, 3797
1412, 1731
1731, 1412
3776, 4680
4680, 3776
2575, 3529
3529, 2575
1413, 4026
4026, 1413
509, 587
587, 509
22, 2189
2189, 22
2035, 3026
3026, 2035
791, 1239
1239, 791
912, 2697
2697, 912
1199, 1973
1973, 1199
4076, 4541
4541, 4076
616, 834
834, 616
2105, 2425
2425, 2105
3524, 4967
4967, 3524
134, 2753
2753, 134
1355, 4556
4556, 1355
3097, 4341
4341, 3097
1231, 3739
3739, 1231
4694, 4711
4711, 4694
2160, 4202
4202, 2160
1750, 4304
4304, 1750
548, 676
676, 548
871, 4335
4335, 871
628, 2133
2133, 628
4282, 4393
4393, 4282
390, 1029
1029, 390
685, 4330
4330, 685
754, 3935
3935, 754
1110, 3570
3570, 1110
1672, 2519
2519, 1672
2207, 3617
3617, 2207
529, 2662
2662, 529
1005, 2591
2591, 1005
1320, 1471
1471, 1320
2907, 3597
3597, 2907
1940, 4562
4562, 1940
2965, 4706
4706, 2965
2972, 3433
3433, 2972
1167, 3299
3299, 1167
535, 4520
4520, 535
2981, 4650
4650, 2981
1805, 2243
2243, 1805
3792, 4111
4111, 3792
2023, 3634
3634, 2023
3678, 4763
4763, 3678
1403, 3926
3926, 1403
160, 1051
1051, 160
542, 1153
1153, 542
2223, 3695
3695, 2223
1617, 3885
3885, 1617
586, 2391
2391, 586
348, 4670
4670, 348
40, 353
353, 40
1483, 3289
3289, 1483
1667, 3598
3598, 1667
567, 2499
2499, 567
1482, 3818
3818, 1482
1935, 3763
3763, 1935
1545, 4517
4517, 1545
2410, 3275
3275, 2410
3, 4793
4793, 3
247, 3433
3433, 247
70, 353
353, 70
2617, 4507
4507, 2617
552, 2756
2756, 552
656, 3079
3079, 656
2125, 4984
4984, 2125
683, 4902
4902, 683
2744, 2747
2747, 2744
1404, 2972
2972, 1404
1187, 1402
1402, 1187
388, 4203
4203, 388
1578, 2721
2721, 1578
4065, 4380
4380, 4065
2960, 3691
3691, 2960
1542, 1751
1751, 1542
2691, 2712
2712, 2691
354, 4969
4969, 354
416, 4507
4507, 416
2929, 3415
3415, 2929
437, 1597
1597, 437
91, 960
960, 91
1049, 3107
3107, 1049
1799, 1915
1915, 1799
624, 4806
4806, 624
1646, 4302
4302, 1646
1403, 4544
4544, 1403
2, 329
329, 2
1889, 4437
4437, 1889
1622, 4847
4847, 1622
771, 4452
4452, 771
148, 2783
2783, 148
706, 832
832, 706
695, 2363
2363, 695
36, 3481
3481, 36
2864, 3713
3713, 2864
914, 946
946, 914
1258, 2476
2476, 1258
1027, 4795
4795, 1027
4516, 4736
4736, 4516
1866, 2332
2332, 1866
2879, 3432
3432, 2879
933, 2127
2127, 933
380, 3641
3641, 380
1524, 1814
1814, 1524
3375, 4767
4767, 3375
3435, 4818
4818, 3435
825, 3533
3533, 825
275, 3066
3066, 275
937, 3939
3939, 937
446, 3887
3887, 446
181, 4370
4370, 181
432, 1737
1737, 432
1323, 4914
4914, 1323
169, 2266
2266, 169
2827, 2841
2841, 2827
3091, 3853
3853, 3091
1912, 2461
2461, 1912
1709, 4576
4576, 1709
1791, 4386
4386, 1791
299, 2497
2497, 299
4135, 4239
4239, 4135
1134, 3298
3298, 1134
795, 1388
1388, 795
1315, 4807
4807, 1315
1482, 1537
1537, 1482
1836, 3755
3755, 1836
1712, 1999
1999, 1712
4914, 4916
4916, 4914
903, 3550
3550, 903
4817, 4983
4983, 4817
3088, 4844
4844, 3088
942, 4417
4417, 942
2929, 4033
4033, 2929
179, 459
459, 179
2152, 4341
4341, 2152
4107, 4419
4419, 4107
1894, 2770
2770, 1894
2831, 3094
3094, 2831
899, 1687
1687, 899
98, 655
655, 98
1104, 1338
1338, 1104
2470, 4808
4808, 2470
1183, 1631
1631, 1183
1500, 4721
4721, 1500
18, 4274
4274, 18
974, 2396
2396, 974
1817, 3058
3058, 1817
2635, 3690
3690, 2635
2764, 4100
4100, 2764
1831, 3895
3895, 1831
550, 2226
2226, 550
1072, 4782
4782, 1072
523, 1534
1534, 523
1550, 4784
4784, 1550
2331, 2905
2905, 2331
1904, 3592
3592, 1904
2449, 3126
3126, 2449
315, 1770
1770, 315
1399, 2144
2144, 1399
266, 2817
2817, 266
2755, 3583
3583, 2755
248, 3931
3931, 248
1170, 3223
3223, 1170
860, 4495
4495, 860
1245, 2616
2616, 1245
3044, 4625
4625, 3044
994, 2216
2216, 994
2704, 3244
3244, 2704
4061, 4908
4908, 4061
1339, 2628
2628, 1339
3393, 3466
3466, 3393
2585, 4461
4461, 2585
4720, 4729
4729, 4720
1222, 2982
2982, 1222
740, 4928
4928, 740
1198, 2396
2396, 1198
1022, 4799
4799, 1022
526, 1185
1185, 526
1030, 3162
3162, 1030
1866, 3434
3434, 1866
1223, 3742
3742, 1223
3375, 3425
3425, 3375
448, 2433
2433, 448
2297, 2839
2839, 2297
729, 1894
1894, 729
1782, 3332
3332, 1782
3283, 3994
3994, 3283
676, 2418
2418, 676
3700, 4282
4282, 3700
2349, 4318
4318, 2349
1702, 4507
4507, 1702
53, 4132
4132, 53
1058, 1961
1961, 1058
4724, 4982
4982, 4724
3165, 4123
4123, 3165
534, 1961
1961, 534
625, 2079
2079, 625
2789, 4775
4775, 2789
542, 4296
4296, 542
538, 2834
2834, 538
1195, 2609
2609, 1195
3593, 4011
4011, 3593
2130, 2860
2860, 2130
2215, 2409
2409, 2215
753, 2614
2614, 753
1093, 4934
4934, 1093
1088, 4590
4590, 1088
1598, 1659
1659, 1598
696, 3019
3019, 696
918, 2839
2839, 918
620, 930
930, 620
544, 4318
4318, 544
600, 2907
2907, 600
3698, 4720
4720, 3698
1626, 4242
4242, 1626
2746, 4273
4273, 2746
465, 1177
1177, 465
1024, 2861
2861, 1024
1340, 1377
1377, 1340
1560, 3595
3595, 1560
2781, 3678
3678, 2781
1229, 2677
2677, 1229
386, 1234
1234, 386
630, 3846
3846, 630
3702, 4438
4438, 3702
3003, 4437
4437, 3003
3082, 4730
4730, 3082
1877, 3837
3837, 1877
172, 1655
1655, 172
991, 1758
1758, 991
1142, 1927
1927, 1142
2769, 3452
3452, 2769
262, 3800
3800, 262
1750, 1783
1783, 1750
1425, 3154
3154, 1425
1813, 2482
2482, 1813
1257, 2789
2789, 1257
3314, 4275
4275, 3314
3326, 3346
3346, 3326
2412, 3191
3191, 2412
454, 2815
2815, 454
605, 4674
4674, 605
117, 2641
2641, 117
4350, 4608
4608, 4350
2317, 3304
3304, 2317
2163, 2837
2837, 2163
1557, 3027
3027, 1557
2461, 3433
3433, 2461
1347, 4910
4910, 1347
906, 2693
2693, 906
1804, 4597
4597, 1804
1463, 2052
2052, 1463
1335, 2806
2806, 1335
1716, 2683
2683, 1716
776, 2061
2061, 776
1078, 4089
4089, 1078
367, 3704
3704, 367
1934, 1980
1980, 1934
986, 2406
2406, 986
3678, 3881
3881, 3678
154, 4885
4885, 154
321, 861
861, 321
4249, 4636
4636, 4249
995, 3249
3249, 995
864, 3705
3705, 864
1313, 2777
2777, 1313
4090, 4764
4764, 4090
1901, 3701
3701, 1901
1660, 4578
4578, 1660
2826, 4954
4954, 2826
4010, 4246
4246, 4010
1492, 1961
1961, 1492
4204, 4462
4462, 4204
1539, 4409
4409, 1539
1810, 4872
4872, 1810
729, 2325
2325, 729
2291, 2701
2701, 2291
2, 1996
1996, 2
260, 534
534, 260
1249, 3300
3300, 1249
1407, 4640
4640, 1407
1837, 4224
4224, 1837
1866, 2710
2710, 1866
1366, 4050
4050, 1366
2691, 4513
4513, 2691
2790, 4492
4492, 2790
255, 2792
2792, 255
1328, 4697
4697, 1328
673, 1238
1238, 673
1963, 3932
3932, 1963
871, 2916
2916, 871
3235, 4734
4734, 3235
3664, 4093
4093, 3664
895, 4441
4441, 895
838, 3907
3907, 838
2019, 4591
4591, 2019
1049, 2814
2814, 1049
723, 3553
3553, 723
1313, 2106
2106, 1313
2233, 3769
3769, 2233
2317, 4406
4406, 2317
1056, 3204
3204, 1056
321, 540
540, 321
636, 3584
3584, 636
415, 1895
1895, 415
1977, 3025
3025, 1977
3401, 3467
3467, 3401
393, 3799
3799, 393
3411, 4155
4155, 3411
1138, 1701
1701, 1138
301, 4210
4210, 301
2701, 3241
3241, 2701
1489, 4375
4375, 1489
998, 4323
4323, 998
2625, 3596
3596, 2625
435, 3651
3651, 435
329, 4164
4164, 329
2395, 4073
4073, 2395
206, 566
566, 206
350, 2008
2008, 350
2884, 4237
4237, 2884
3326, 4582
4582, 3326
557, 4930
4930, 557
914, 1003
1003, 914
4286, 4331
4331, 4286
3604, 3745
3745, 3604
2570, 2734
2734, 2570
13, 2773
2773, 13
1843, 2405
2405, 1843
3361, 4926
4926, 3361
1078, 4036
4036, 1078
646, 2127
2127, 646
1098, 1470
1470, 1098
1583, 2451
2451, 1583
440, 3190
3190, 440
4631, 4901
4901, 4631
2396, 3493
3493, 2396
1699, 3565
3565, 1699
3421, 3664
3664, 3421
958, 1086
1086, 958
187, 1963
1963, 187
1297, 4689
4689, 1297
581, 4519
4519, 581
951, 3298
3298, 951
2547, 3258
3258, 2547
3147, 3253
3253, 3147
3348, 4475
4475, 3348
280, 2312
2312, 280
2575, 3212
3212, 2575
3495, 4875
4875, 3495
3297, 4136
4136, 3297
2696, 4670
4670, 2696
1185, 2539
2539, 1185
732, 3725
3725, 732
1267, 4823
4823, 1267
427, 645
645, 427
1972, 2360
2360, 1972
2675, 4732
4732, 2675
631, 2138
2138, 631
1910, 4111
4111, 1910
502, 1169
1169, 502
1147, 4125
4125, 1147
4624, 4995
4995, 4624
1322, 4880
4880, 1322
1546, 2144
2144, 1546
1635, 3125
3125, 1635
919, 3709
3709, 919
1249, 1369
1369, 1249
1846, 3345
3345, 1846
4294, 4302
4302, 4294
494, 1466
1466, 494
2546, 3921
3921, 2546
4365, 4892
4892, 4365
3907, 4014
4014, 3907
3279, 3691
3691, 3279
553, 4675
4675, 553
4154, 4830
4830, 4154
2607, 3234
3234, 2607
2230, 2530
2530, 2230
2445, 4404
4404, 2445
1070, 3854
3854, 1070
3463, 4158
4158, 3463
2526, 4743
4743, 2526
212, 2288
2288, 212
4054, 4599
4599, 4054
530, 1631
1631, 530
487, 4967
4967, 487
3833, 4600
4600, 3833
2802, 3860
3860, 2802
1400, 2453
2453, 1400
1623, 4188
4188, 1623
1168, 4547
4547, 1168
3038, 3578
3578, 3038
193, 4116
4116, 193
426, 4849
4849, 426
351, 4675
4675, 351
494, 1011
1011, 494
2077, 2264
2264, 2077
3017, 4579
4579, 3017
583, 2931
2931, 583
1422, 4440
4440, 1422
4269, 4914
4914, 4269
1163, 2459
2459, 1163
203, 4403
4403, 203
755, 944
944, 755
2624, 3722
3722, 2624
1724, 1745
1745, 1724
1487, 3495
3495, 1487
2769, 4985
4985, 2769
50, 4696
4696, 50
4012, 4857
4857, 4012
1451, 1936
1936, 1451
1843, 4446
4446, 1843
1457, 2690
2690, 1457
3071, 4010
4010, 3071
3568, 4062
4062, 3568
1597, 4390
4390, 1597
3491, 3815
3815, 3491
1154, 3820
3820, 1154
1775, 2218
2218, 1775
138, 4112
4112, 138
775, 791
791, 775
840, 1940
1940, 840
1034, 2937
2937, 1034
2372, 3605
3605, 2372
1460, 4277
4277, 1460
3791, 4457
4457, 3791
938, 3414
3414, 938
3716, 4283
4283, 3716
2333, 2337
2337, 2333
3581, 4997
4997, 3581
3842, 3991
3991, 3842
672, 1551
1551, 672
1147, 1844
1844, 1147
709, 4062
4062, 709
1341, 2060
2060, 1341
859, 2316
2316, 859
295, 3671
3671, 295
369, 3620
3620, 369
1590, 3703
3703, 1590
1252, 1429
1429, 1252
3067, 3971
3971, 3067
1841, 4453
4453, 1841
3787, 4068
4068, 3787
560, 2784
2784, 560
1592, 2436
2436, 1592
2641, 3755
3755, 2641
149, 2691
2691, 149
445, 1521
1521, 445
1862, 3236
3236, 1862
1475, 2790
2790, 1475
270, 4149
4149, 270
1395, 4524
4524, 1395
3937, 4362
4362, 3937
3223, 3329
3329, 3223
4387, 4598
4598, 4387
1821, 3585
3585, 1821
117, 3503
3503, 117
3627, 4321
4321, 3627
3432, 3853
3853, 3432
228, 4273
4273, 228
3607, 4608
4608, 3607
3056, 4505
4505, 3056
770, 3509
3509, 770
266, 1532
1532, 266
1212, 2164
2164, 1212
605, 4381
4381, 605
32, 547
547, 32
171, 1645
1645, 171
1143, 3498
3498, 1143
187, 1589
1589, 187
524, 4392
4392, 524
414, 1753
1753, 414
1143, 1404
1404, 1143
1702, 3088
3088, 1702
3568, 3875
3875, 3568
178, 1661
1661, 178
3407, 4681
4681, 3407
21, 3929
3929, 21
2473, 2561
2561, 2473
95, 845
845, 95
1176, 4331
4331, 1176
1482, 4603
4603, 1482
708, 2765
2765, 708
2392, 4824
4824, 2392
1279, 3520
3520, 1279
1165, 2452
2452, 1165
772, 3689
3689, 772
1802, 2514
2514, 1802
924, 4460
4460, 924
1619, 3561
3561, 1619
488, 897
897, 488
1377, 4213
4213, 1377
938, 1133
1133, 938
1855, 2525
2525, 1855
1445, 2627
2627, 1445
3022, 4065
4065, 3022
2024, 4963
4963, 2024
1418, 2874
2874, 1418
592, 846
846, 592
726, 846
846, 726
848, 2529
2529, 848
3763, 4800
4800, 3763
129, 3192
3192, 129
590, 2089
2089, 590
693, 3530
3530, 693
242, 625
625, 242
3903, 4056
4056, 3903
3698, 4590
4590, 3698
3295, 3419
3419, 3295
1581, 2649
2649, 1581
3635, 4241
4241, 3635
483, 687
687, 483
451, 3593
3593, 451
931, 4984
4984, 931
1306, 1663
1663, 1306
2567, 3619
3619, 2567
546, 1386
1386, 546
109, 1385
1385, 109
425, 3311
3311, 425
1127, 1139
1139, 1127
4429, 4637
4637, 4429
980, 2782
2782, 980
726, 4363
4363, 726
1032, 4635
4635, 1032
2579, 3979
3979, 2579
2663, 4616
4616, 2663
919, 1725
1725, 919
2650, 3630
3630, 2650
1406, 1843
1843, 1406
1953, 4456
4456, 1953
4447, 4812
4812, 4447
1567, 4420
4420, 1567
2709, 4210
4210, 2709
570, 2510
2510, 570
41, 2166
2166, 41
1555, 1562
1562, 1555
1951, 2316
2316, 1951
404, 2972
2972, 404
2780, 3861
3861, 2780
288, 2797
2797, 288
2228, 4287
4287, 2228
1760, 1967
1967, 1760
1073, 3481
3481, 1073
567, 1808
1808, 567
3442, 4330
4330, 3442
1991, 3004
3004, 1991
3591, 3672
3672, 3591
4129, 4479
4479, 4129
1457, 2316
2316, 1457
698, 2264
2264, 698
2453, 4755
4755, 2453
1663, 2384
2384, 1663
1525, 2450
2450, 1525
3169, 3390
3390, 3169
1448, 1449
1449, 1448
474, 3687
3687, 474
21, 709
709, 21
1009, 1752
1752, 1009
2251, 2712
2712, 2251
3946, 4371
4371, 3946
3827, 4679
4679, 3827
763, 2635
2635, 763
95, 1947
1947, 95
518, 2804
2804, 518
80, 4298
4298, 80
964, 1578
1578, 964
4278, 4736
4736, 4278
3825, 4202
4202, 3825
2768, 3180
3180, 2768
464, 1413
1413, 464
3059, 4295
4295, 3059
287, 962
962, 287
2018, 2867
2867, 2018
161, 2543
2543, 161
648, 2661
2661, 648
2779, 2965
2965, 2779
1337, 2883
2883, 1337
4062, 4680
4680, 4062
3048, 3355
3355, 3048
879, 2944
2944, 879
46, 2189
2189, 46
2241, 2508
2508, 2241
2032, 2334
2334, 2032
894, 4915
4915, 894
38, 4930
4930, 38
2932, 3530
3530, 2932
3456, 3715
3715, 3456
1174, 2461
2461, 1174
9, 967
967, 9
2103, 2924
2924, 2103
1490, 4387
4387, 1490
43, 1517
1517, 43
3594, 4588
4588, 3594
498, 4541
4541, 498
100, 3714
3714, 100
2481, 4947
4947, 2481
1462, 3278
3278, 1462
2307, 3104
3104, 2307
1565, 2467
2467, 1565
1427, 4223
4223, 1427
54, 336
336, 54
685, 3586
3586, 685
3873, 4353
4353, 3873
2808, 4783
4783, 2808
917, 2431
2431, 917
2466, 4265
4265, 2466
2113, 4901
4901, 2113
635, 2718
2718, 635
735, 3299
3299, 735
1872, 4465
4465, 1872
2386, 4686
4686, 2386
653, 4428
4428, 653
1929, 4218
4218, 1929
2316, 3166
3166, 2316
392, 866
866, 392
142, 691
691, 142
2860, 4727
4727, 2860
757, 3438
3438, 757
2336, 4168
4168, 2336
1541, 4459
4459, 1541
1921, 3926
3926, 1921
345, 1400
1400, 345
3078, 4024
4024, 3078
535, 743
743, 535
1708, 3818
3818, 1708
2580, 3747
3747, 2580
233, 1344
1344, 233
1790, 2130
2130, 1790
928, 4609
4609, 928
1182, 1493
1493, 1182
1151, 3900
3900, 1151
2269, 3296
3296, 2269
224, 1231
1231, 224
1154, 4548
4548, 1154
4345, 4832
4832, 4345
2719, 2751
2751, 2719
4095, 4657
4657, 4095
127, 2237
2237, 127
101, 1016
1016, 101
2470, 3178
3178, 2470
3368, 4328
4328, 3368
1501, 3316
3316, 1501
319, 2407
2407, 319
2800, 4810
4810, 2800
1770, 2952
2952, 1770
884, 4845
4845, 884
3936, 4785
4785, 3936
1938, 2536
2536, 1938
2403, 2895
2895, 2403
1528, 4358
4358, 1528
1436, 2325
2325, 1436
1955, 2890
2890, 1955
916, 2289
2289, 916
406, 2187
2187, 406
34, 2581
2581, 34
1548, 2731
2731, 1548
495, 1478
1478, 495
469, 3640
3640, 469
383, 2176
2176, 383
59, 1298
1298, 59
1524, 1741
1741, 1524
3470, 4739
4739, 3470
3771, 3913
3913, 3771
692, 837
837, 692
2185, 3328
3328, 2185
1372, 3979
3979, 1372
11, 1607
1607, 11
3354, 4914
4914, 3354
555, 724
724, 555
1899, 3846
3846, 1899
2052, 4088
4088, 2052
1283, 3348
3348, 1283
2499, 3087
3087, 2499
3051, 3600
3600, 3051
329, 2074
2074, 329
2010, 4616
4616, 2010
2376, 4185
4185, 2376
1564, 2055
2055, 1564
4365, 4628
4628, 4365
1399, 2742
2742, 1399
3831, 3940
3940, 3831
1141, 2891
2891, 1141
1684, 4981
4981, 1684
1866, 2743
2743, 1866
1062, 2194
2194, 1062
590, 3138
3138, 590
1767, 2922
2922, 1767
1958, 3621
3621, 1958
700, 2902
2902, 700
2668, 4720
4720, 2668
2675, 3447
3447, 2675
3681, 4130
4130, 3681
1486, 4750
4750, 1486
1040, 2943
2943, 1040
3180, 3555
3555, 3180
25, 2147
2147, 25
544, 4432
4432, 544
1572, 4874
4874, 1572
1510, 3242
3242, 1510
274, 3790
3790, 274
1263, 4304
4304, 1263
24, 2861
2861, 24
225, 4837
4837, 225
1189, 1322
1322, 1189
102, 4622
4622, 102
1337, 4603
4603, 1337
3226, 3684
3684, 3226
1013, 4479
4479, 1013
545, 2159
2159, 545
2702, 4438
4438, 2702
1074, 2688
2688, 1074
399, 3273
3273, 399
1082, 3303
3303, 1082
2634, 2991
2991, 2634
1422, 3371
3371, 1422
2320, 4521
4521, 2320
3125, 3228
3228, 3125
403, 1702
1702, 403
2803, 3177
3177, 2803
608, 4551
4551, 608
458, 4792
4792, 458
1598, 2257
2257, 1598
3053, 4264
4264, 3053
4609, 4825
4825, 4609
946, 4731
4731, 946
732, 4213
4213, 732
544, 4916
4916, 544
1462, 4998
4998, 1462
925, 4793
4793, 925
2007, 4532
4532, 2007
2816, 4701
4701, 2816
622, 1574
1574, 622
2605, 3700
3700, 2605
98, 3294
3294, 98
1974, 3079
3079, 1974
342, 2873
2873, 342
581, 1169
1169, 581
896, 4213
4213, 896
16, 3642
3642, 16
544, 3761
3761, 544
2778, 3254
3254, 2778
1212, 1416
1416, 1212
1881, 4958
4958, 1881
3259, 3527
3527, 3259
4427, 4538
4538, 4427
1764, 1929
1929, 1764
3379, 4383
4383, 3379
161, 209
209, 161
1573, 1580
1580, 1573
4650, 4960
4960, 4650
39, 1909
1909, 39
1773, 4085
4085, 1773
1019, 3623
3623, 1019
1908, 3721
3721, 1908
1693, 3567
3567, 1693
474, 2776
2776, 474
1664, 2048
2048, 1664
201, 897
897, 201
1994, 3680
3680, 1994
397, 2529
2529, 397
1032, 4208
4208, 1032
2969, 4646
4646, 2969
1329, 4579
4579, 1329
792, 2654
2654, 792
2471, 4369
4369, 2471
2139, 3630
3630, 2139
4405, 4913
4913, 4405
1662, 2510
2510, 1662
818, 842
842, 818
2490, 2517
2517, 2490
3198, 3543
3543, 3198
441, 2962
2962, 441
3173, 3486
3486, 3173
1113, 2079
2079, 1113
1711, 2937
2937, 1711
4375, 4458
4458, 4375
1792, 4030
4030, 1792
2506, 2619
2619, 2506
345, 1160
1160, 345
3206, 3784
3784, 3206
1310, 3882
3882, 1310
1960, 4930
4930, 1960
2805, 3975
3975, 2805
877, 4939
4939, 877
2196, 3867
3867, 2196
2666, 4570
4570, 2666
1261, 2835
2835, 1261
3110, 4961
4961, 3110
298, 2229
2229, 298
2818, 4560
4560, 2818
1780, 2087
2087, 1780
3003, 3559
3559, 3003
2464, 4971
4971, 2464
394, 2876
2876, 394
220, 1757
1757, 220
1488, 1686
1686, 1488
994, 1151
1151, 994
586, 3046
3046, 586
4730, 4941
4941, 4730
597, 4898
4898, 597
135, 1834
1834, 135
782, 2584
2584, 782
1210, 3785
3785, 1210
418, 587
587, 418
2520, 4879
4879, 2520
668, 2455
2455, 668
1590, 4191
4191, 1590
2030, 4463
4463, 2030
442, 2866
2866, 442
2343, 2708
2708, 2343
459, 2281
2281, 459
650, 2815
2815, 650
419, 2882
2882, 419
1040, 1280
1280, 1040
1723, 4720
4720, 1723
1690, 2328
2328, 1690
1180, 2980
2980, 1180
164, 4992
4992, 164
948, 2630
2630, 948
1027, 3677
3677, 1027
1265, 1748
1748, 1265
1426, 4325
4325, 1426
600, 2297
2297, 600
2580, 3186
3186, 2580
1979, 3720
3720, 1979
1126, 1589
1589, 1126
577, 3067
3067, 577
2, 4822
4822, 2
1855, 3684
3684, 1855
1798, 3150
3150, 1798
2343, 4936
4936, 2343
2742, 2955
2955, 2742
2903, 3812
3812, 2903
267, 1306
1306, 267
1659, 2991
2991, 1659
2438, 2729
2729, 2438
2176, 3483
3483, 2176
1885, 2745
2745, 1885
510, 3693
3693, 510
3297, 4116
4116, 3297
272, 2589
2589, 272
1206, 3396
3396, 1206
2536, 4957
4957, 2536
3217, 3598
3598, 3217
290, 2606
2606, 290
1897, 2755
2755, 1897
896, 3355
3355, 896
2067, 2385
2385, 2067
441, 3714
3714, 441
1530, 2180
2180, 1530
373, 2267
2267, 373
326, 3175
3175, 326
2019, 4034
4034, 2019
3594, 4645
4645, 3594
560, 1312
1312, 560
3175, 4661
4661, 3175
90, 3083
3083, 90
328, 1154
1154, 328
1152, 2355
2355, 1152
3678, 3942
3942, 3678
3036, 4475
4475, 3036
3127, 3839
3839, 3127
3280, 4835
4835, 3280
2872, 3320
3320, 2872
555, 2257
2257, 555
4080, 4861
4861, 4080
2824, 4969
4969, 2824
4148, 4241
4241, 4148
2667, 4204
4204, 2667
488, 1385
1385, 488
1090, 3705
3705, 1090
3786, 4010
4010, 3786
338, 2380
2380, 338
112, 2037
2037, 112
2980, 3388
3388, 2980
2340, 4748
4748, 2340
747, 1272
1272, 747
2462, 2644
2644, 2462
3819, 4308
4308, 3819
385, 2576
2576, 385
1112, 3090
3090, 1112
2538, 3393
3393, 2538
1011, 4701
4701, 1011
1116, 3963
3963, 1116
301, 3787
3787, 301
906, 3372
3372, 906
560, 2735
2735, 560
3854, 4652
4652, 3854
480, 2971
2971, 480
917, 2972
2972, 917
683, 2926
2926, 683
3518, 4329
4329, 3518
1911, 2490
2490, 1911
104, 1529
1529, 104
1759, 2850
2850, 1759
4558, 4781
4781, 4558
3714, 3867
3867, 3714
2003, 3368
3368, 2003
261, 550
550, 261
471, 1299
1299, 471
3695, 3975
3975, 3695
1047, 2398
2398, 1047
714, 3686
3686, 714
2271, 4472
4472, 2271
2838, 3765
3765, 2838
1099, 2938
2938, 1099
1545, 3964
3964, 1545
2678, 4422
4422, 2678
1484, 1998
1998, 1484
436, 4472
4472, 436
2595, 3606
3606, 2595
555, 1131
1131, 555
2207, 2743
2743, 2207
3478, 4633
4633, 3478
1577, 4791
4791, 1577
